Birth;Sex;Reg;RegType;UkrTestStatus;Year;ID
1986;жіноча;Дніпропетровська  ;село;Зараховано;2020;17472
1986;чоловіча;Миколаївська  ;місто;Зараховано;2020;17473
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17474
1986;жіноча;Херсонська  ;місто;null;2020;17475
1986;жіноча;Запорізька  ;місто;Не з’явився;2020;17476
1986;чоловіча;Львівська  ;село;Не з’явився;2020;17477
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17478
1986;чоловіча;Рівненська  ;місто;Зараховано;2020;17479
1986;чоловіча;Київська  ;село;Зараховано;2020;17480
1986;чоловіча;Житомирська  ;село;Не з’явився;2020;17481
1986;чоловіча;м.Київ;місто;Не з’явився;2020;17482
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17483
1986;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17484
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17485
1986;чоловіча;Харківська  ;місто;Не з’явився;2020;17486
1986;чоловіча;Херсонська  ;місто;Не з’явився;2020;17487
1986;жіноча;м.Київ;місто;Не з’явився;2020;17488
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17489
1986;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2020;17490
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17491
1986;жіноча;м.Київ;місто;Зараховано;2020;17492
1986;чоловіча;Дніпропетровська  ;село;Зараховано;2020;17493
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17494
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17495
1986;жіноча;Хмельницька  ;місто;Зараховано;2020;17496
1986;жіноча;Волинська  ;місто;Не з’явився;2020;17497
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17498
1986;жіноча;Київська  ;місто;Зараховано;2020;17499
1986;чоловіча;Луганська  ;місто;Не з’явився;2020;17500
1986;чоловіча;Миколаївська  ;місто;Зараховано;2020;17501
1986;жіноча;Рівненська  ;місто;Не з’явився;2020;17502
1986;жіноча;Житомирська  ;місто;Зараховано;2020;17503
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17504
1986;жіноча;Вінницька  ;місто;Зараховано;2020;17505
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17506
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17507
1986;жіноча;Запорізька  ;місто;Зараховано;2020;17508
1986;жіноча;Запорізька  ;місто;Зараховано;2020;17509
1986;чоловіча;Івано-Франківська  ;місто;Не з’явився;2020;17510
1986;чоловіча;Одеська  ;місто;null;2020;17511
1986;жіноча;Донецька  ;місто;Зараховано;2020;17512
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17513
1986;чоловіча;Чернівецька  ;місто;Не з’явився;2020;17514
1986;жіноча;Запорізька  ;місто;Зараховано;2020;17515
1986;жіноча;Донецька  ;місто;Не з’явився;2020;17516
1986;жіноча;Запорізька  ;місто;Не з’явився;2020;17517
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17518
1986;жіноча;Чернігівська  ;місто;Зараховано;2020;17519
1986;жіноча;Київська  ;село;Зараховано;2020;17520
1986;чоловіча;Одеська  ;місто;null;2020;17521
1986;чоловіча;Миколаївська  ;місто;Зараховано;2020;17522
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17523
1986;жіноча;Одеська  ;місто;Не з’явився;2020;17524
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17525
1986;жіноча;Запорізька  ;місто;Не з’явився;2020;17526
1986;чоловіча;Запорізька  ;місто;Не з’явився;2020;17527
1986;жіноча;Сумська  ;місто;Зараховано;2020;17528
1986;жіноча;Одеська  ;місто;Не з’явився;2020;17529
1986;жіноча;Полтавська  ;місто;Не з’явився;2020;17530
1986;чоловіча;Вінницька  ;місто;Зараховано;2020;17531
1986;жіноча;Львівська  ;місто;Не з’явився;2020;17532
1986;чоловіча;Вінницька  ;місто;Зараховано;2020;17533
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17534
1986;жіноча;Івано-Франківська  ;місто;Не з’явився;2020;17535
1986;жіноча;Харківська  ;місто;Не з’явився;2020;17536
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17537
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17538
1986;жіноча;Харківська  ;місто;Не з’явився;2020;17539
1986;чоловіча;Запорізька  ;місто;Не подолав поріг;2020;17540
1986;чоловіча;Кіровоградська  ;село;Не з’явився;2020;17541
1986;чоловіча;м.Київ;місто;Не подолав поріг;2020;17542
1986;чоловіча;Полтавська  ;місто;Зараховано;2020;17543
1986;чоловіча;Кіровоградська  ;місто;Не з’явився;2020;17544
1986;жіноча;Львівська  ;місто;Не з’явився;2020;17545
1986;жіноча;Львівська  ;місто;Не з’явився;2020;17546
1986;чоловіча;Миколаївська  ;місто;Не подолав поріг;2020;17547
1986;жіноча;Хмельницька  ;місто;Не з’явився;2020;17548
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17549
1986;жіноча;Запорізька  ;місто;Не з’явився;2020;17550
1986;чоловіча;Чернігівська  ;місто;null;2020;17551
1986;жіноча;Запорізька  ;місто;Не з’явився;2020;17552
1986;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2020;17553
1986;жіноча;Сумська  ;село;Не з’явився;2020;17554
1986;жіноча;Харківська  ;село;Не з’явився;2020;17555
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17556
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17557
1986;жіноча;Миколаївська  ;місто;Зараховано;2020;17558
1986;жіноча;Івано-Франківська  ;село;Зараховано;2020;17559
1986;жіноча;Івано-Франківська  ;місто;Зараховано;2020;17560
1986;жіноча;Полтавська  ;місто;Зараховано;2020;17561
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17562
1986;чоловіча;Донецька  ;місто;Не з’явився;2020;17563
1986;жіноча;Донецька  ;місто;Зараховано;2020;17564
1986;жіноча;Хмельницька  ;місто;Зараховано;2020;17565
1986;чоловіча;Черкаська  ;місто;Не з’явився;2020;17566
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17567
1986;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17568
1986;жіноча;Харківська  ;село;Не з’явився;2020;17569
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17570
1986;жіноча;Житомирська  ;село;Зараховано;2020;17571
1986;чоловіча;Житомирська  ;місто;Не з’явився;2020;17572
1986;жіноча;Тернопільська  ;село;Зараховано;2020;17573
1986;чоловіча;Харківська  ;село;Не з’явився;2020;17574
1986;жіноча;Вінницька  ;місто;Зараховано;2020;17575
1986;жіноча;Вінницька  ;місто;Зараховано;2020;17576
1986;жіноча;Полтавська  ;місто;Не з’явився;2020;17577
1986;жіноча;Сумська  ;місто;Зараховано;2020;17578
1986;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17579
1986;жіноча;Донецька  ;місто;Зараховано;2020;17580
1986;жіноча;Херсонська  ;місто;Не подолав поріг;2020;17581
1986;чоловіча;Львівська  ;місто;null;2020;17582
1986;жіноча;Миколаївська  ;місто;Зараховано;2020;17583
1986;жіноча;Одеська  ;село;Зараховано;2020;17584
1986;чоловіча;Запорізька  ;місто;Не подолав поріг;2020;17585
1986;жіноча;Кіровоградська  ;село;Не подолав поріг;2020;17586
1986;жіноча;м.Київ;місто;Не з’явився;2020;17587
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17588
1986;жіноча;Луганська  ;місто;Зараховано;2020;17589
1986;жіноча;Запорізька  ;місто;Зараховано;2020;17590
1986;жіноча;Івано-Франківська  ;місто;Не з’явився;2020;17591
1986;чоловіча;м.Київ;місто;Не з’явився;2020;17592
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17593
1986;жіноча;Донецька  ;місто;Зараховано;2020;17594
1986;жіноча;Чернівецька  ;село;null;2020;17595
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17596
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17597
1986;жіноча;Херсонська  ;місто;Зараховано;2020;17598
1986;жіноча;Кіровоградська  ;місто;Не з’явився;2020;17599
1986;жіноча;Чернігівська  ;місто;Зараховано;2020;17600
1986;жіноча;Донецька  ;місто;Не з’явився;2020;17601
1986;жіноча;Полтавська  ;село;Не з’явився;2020;17602
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17603
1986;чоловіча;Луганська  ;місто;Не з’явився;2020;17604
1986;жіноча;Донецька  ;місто;Не з’явився;2020;17605
1986;жіноча;Харківська  ;село;Не з’явився;2020;17606
1986;жіноча;Львівська  ;місто;Зараховано;2020;17607
1986;жіноча;Рівненська  ;село;Зараховано;2020;17608
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17609
1986;жіноча;м.Київ;місто;Зараховано;2020;17610
1986;чоловіча;Донецька  ;місто;Зараховано;2020;17611
1986;жіноча;Львівська  ;місто;Не з’явився;2020;17612
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17613
1986;жіноча;Донецька  ;місто;null;2020;17614
1986;чоловіча;Одеська  ;місто;Зараховано;2020;17615
1986;чоловіча;Черкаська  ;місто;Не з’явився;2020;17616
1986;жіноча;Київська  ;місто;Зараховано;2020;17617
1986;чоловіча;Вінницька  ;місто;Зараховано;2020;17618
1986;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17619
1986;чоловіча;Львівська  ;село;Не з’явився;2020;17620
1986;жіноча;Закарпатська  ;село;Не з’явився;2020;17621
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17622
1986;чоловіча;Запорізька  ;місто;Зараховано;2020;17623
1986;жіноча;Волинська  ;село;Зараховано;2020;17624
1986;жіноча;Сумська  ;місто;Не з’явився;2020;17625
1986;чоловіча;Чернівецька  ;село;Зараховано;2020;17626
1986;жіноча;Харківська  ;місто;Не з’явився;2020;17627
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17628
1986;жіноча;Луганська  ;місто;Зараховано;2020;17629
1986;жіноча;м.Київ;місто;Зараховано;2020;17630
1986;чоловіча;м.Київ;місто;Не з’явився;2020;17631
1986;жіноча;Донецька  ;місто;Зараховано;2020;17632
1986;жіноча;Миколаївська  ;місто;Зараховано;2020;17633
1986;жіноча;Одеська  ;місто;Не з’явився;2020;17634
1986;жіноча;Полтавська  ;місто;Не з’явився;2020;17635
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17636
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17637
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17638
1986;чоловіча;Львівська  ;місто;Не з’явився;2020;17639
1986;чоловіча;Черкаська  ;місто;Зараховано;2020;17640
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17641
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17642
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17643
1986;жіноча;Кіровоградська  ;місто;Зараховано;2020;17644
1986;жіноча;Луганська  ;село;Зараховано;2020;17645
1986;чоловіча;Київська  ;місто;Зараховано;2020;17646
1986;жіноча;Одеська  ;місто;null;2020;17647
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17648
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17649
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17650
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17651
1986;жіноча;Хмельницька  ;місто;Зараховано;2020;17652
1986;чоловіча;Харківська  ;село;Не з’явився;2020;17653
1986;чоловіча;Сумська  ;місто;Зараховано;2020;17654
1986;жіноча;Сумська  ;місто;Зараховано;2020;17655
1986;чоловіча;Черкаська  ;місто;Зараховано;2020;17656
1986;жіноча;Полтавська  ;місто;Зараховано;2020;17657
1986;жіноча;Дніпропетровська  ;місто;null;2020;17658
1986;жіноча;Львівська  ;місто;Зараховано;2020;17659
1986;жіноча;Львівська  ;місто;Зараховано;2020;17660
1986;жіноча;Чернігівська  ;місто;Зараховано;2020;17661
1986;жіноча;Полтавська  ;місто;Не з’явився;2020;17662
1986;жіноча;Херсонська  ;село;Не з’явився;2020;17663
1986;жіноча;Одеська  ;місто;Не подолав поріг;2020;17664
1986;жіноча;Київська  ;село;Не з’явився;2020;17665
1986;чоловіча;Луганська  ;місто;Не з’явився;2020;17666
1986;жіноча;Рівненська  ;село;Зараховано;2020;17667
1986;чоловіча;Дніпропетровська  ;село;Не з’явився;2020;17668
1986;чоловіча;Київська  ;місто;Зараховано;2020;17669
1986;жіноча;Донецька  ;місто;Зараховано;2020;17670
1986;жіноча;Івано-Франківська  ;село;Зараховано;2020;17671
1986;жіноча;Черкаська  ;місто;Зараховано;2020;17672
1986;чоловіча;Одеська  ;місто;Не подолав поріг;2020;17673
1986;чоловіча;Дніпропетровська  ;село;Зараховано;2020;17674
1986;жіноча;Донецька  ;місто;Зараховано;2020;17675
1986;жіноча;Донецька  ;місто;Не з’явився;2020;17676
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17677
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17678
1986;жіноча;Харківська  ;село;Не з’явився;2020;17679
1986;чоловіча;Чернігівська  ;місто;Не з’явився;2020;17680
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17681
1986;жіноча;Донецька  ;місто;Не з’явився;2020;17682
1986;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2020;17683
1986;чоловіча;Івано-Франківська  ;село;Не з’явився;2020;17684
1986;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17685
1986;жіноча;Полтавська  ;місто;Зараховано;2020;17686
1986;жіноча;Хмельницька  ;село;Зараховано;2020;17687
1986;чоловіча;м.Київ;місто;Зараховано;2020;17688
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17689
1986;жіноча;Житомирська  ;село;Не з’явився;2020;17690
1986;жіноча;Луганська  ;місто;Не з’явився;2020;17691
1986;жіноча;Донецька  ;місто;Зараховано;2020;17692
1986;чоловіча;Полтавська  ;село;Не подолав поріг;2020;17693
1986;жіноча;Рівненська  ;місто;null;2020;17694
1986;жіноча;Кіровоградська  ;місто;Зараховано;2020;17695
1986;жіноча;Рівненська  ;місто;Зараховано;2020;17696
1986;жіноча;Кіровоградська  ;місто;Зараховано;2020;17697
1986;жіноча;Миколаївська  ;місто;Зараховано;2020;17698
1986;жіноча;Донецька  ;місто;Зараховано;2020;17699
1986;чоловіча;Одеська  ;місто;Не з’явився;2020;17700
1986;жіноча;Житомирська  ;місто;Не з’явився;2020;17701
1986;чоловіча;Сумська  ;село;Не з’явився;2020;17702
1986;жіноча;Запорізька  ;місто;Зараховано;2020;17703
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17704
1986;чоловіча;Донецька  ;місто;Зараховано;2020;17705
1986;чоловіча;Харківська  ;місто;Не подолав поріг;2020;17706
1986;чоловіча;Вінницька  ;місто;Зараховано;2020;17707
1986;чоловіча;Одеська  ;місто;Не з’явився;2020;17708
1986;чоловіча;Запорізька  ;село;Зараховано;2020;17709
1986;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17710
1986;жіноча;Полтавська  ;місто;Зараховано;2020;17711
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17712
1986;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17713
1986;чоловіча;Київська  ;село;Не з’явився;2020;17714
1986;жіноча;Луганська  ;село;Не з’явився;2020;17715
1986;жіноча;Київська  ;село;Зараховано;2020;17716
1986;чоловіча;Вінницька  ;село;Не з’явився;2020;17717
1986;жіноча;Сумська  ;місто;Не з’явився;2020;17718
1986;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17719
1986;жіноча;Рівненська  ;місто;Не подолав поріг;2020;17720
1987;жіноча;Дніпропетровська  ;село;null;2020;17721
1987;жіноча;Черкаська  ;місто;Не з’явився;2020;17722
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17723
1987;жіноча;Вінницька  ;місто;Не з’явився;2020;17724
1987;жіноча;Харківська  ;місто;Зараховано;2020;17725
1987;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17726
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17727
1987;чоловіча;Одеська  ;місто;Зараховано;2020;17728
1987;чоловіча;Черкаська  ;село;Не з’явився;2020;17729
1987;жіноча;Київська  ;місто;Зараховано;2020;17730
1987;жіноча;Миколаївська  ;село;Не з’явився;2020;17731
1987;чоловіча;Вінницька  ;місто;Не з’явився;2020;17732
1987;чоловіча;Черкаська  ;місто;Не з’явився;2020;17733
1987;жіноча;Львівська  ;село;Зараховано;2020;17734
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17735
1987;жіноча;Хмельницька  ;місто;Зараховано;2020;17736
1987;жіноча;Харківська  ;село;Не з’явився;2020;17737
1987;жіноча;м.Київ;місто;Не з’явився;2020;17738
1987;жіноча;Херсонська  ;місто;Зараховано;2020;17739
1987;чоловіча;м.Київ;місто;Не з’явився;2020;17740
1987;жіноча;Харківська  ;село;Не з’явився;2020;17741
1987;жіноча;Київська  ;місто;Зараховано;2020;17742
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17743
1987;чоловіча;Миколаївська  ;місто;Не подолав поріг;2020;17744
1987;чоловіча;Миколаївська  ;місто;Зараховано;2020;17745
1987;чоловіча;Запорізька  ;місто;Не з’явився;2020;17746
1987;жіноча;Херсонська  ;місто;Зараховано;2020;17747
1987;жіноча;Одеська  ;місто;Не подолав поріг;2020;17748
1987;жіноча;Харківська  ;село;Не з’явився;2020;17749
1987;жіноча;Луганська  ;місто;Зараховано;2020;17750
1987;чоловіча;м.Київ;місто;Не подолав поріг;2020;17751
1987;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17752
1987;жіноча;Чернігівська  ;місто;Зараховано;2020;17753
1987;жіноча;Одеська  ;село;Зараховано;2020;17754
1987;жіноча;Харківська  ;місто;Не з’явився;2020;17755
1987;жіноча;Полтавська  ;село;null;2020;17756
1987;жіноча;Черкаська  ;місто;Не з’явився;2020;17757
1987;жіноча;Харківська  ;місто;Зараховано;2020;17758
1987;жіноча;м.Київ;місто;null;2020;17759
1987;жіноча;Київська  ;місто;Не з’явився;2020;17760
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17761
1987;жіноча;Полтавська  ;місто;Зараховано;2020;17762
1987;жіноча;Вінницька  ;місто;Зараховано;2020;17763
1987;жіноча;м.Київ;місто;Зараховано;2020;17764
1987;жіноча;Житомирська  ;село;Не з’явився;2020;17765
1987;чоловіча;Київська  ;місто;Не з’явився;2020;17766
1987;жіноча;Львівська  ;місто;Не з’явився;2020;17767
1987;жіноча;Чернівецька  ;село;Зараховано;2020;17768
1987;жіноча;м.Київ;місто;Зараховано;2020;17769
1987;чоловіча;Тернопільська  ;місто;Не з’явився;2020;17770
1987;чоловіча;Донецька  ;місто;Не з’явився;2020;17771
1987;жіноча;м.Київ;місто;Зараховано;2020;17772
1987;чоловіча;Донецька  ;місто;Не подолав поріг;2020;17773
1987;жіноча;Львівська  ;село;Зараховано;2020;17774
1987;жіноча;Полтавська  ;місто;Зараховано;2020;17775
1987;чоловіча;Львівська  ;село;Зараховано;2020;17776
1987;жіноча;Кіровоградська  ;місто;Не з’явився;2020;17777
1987;чоловіча;м.Київ;місто;Зараховано;2020;17778
1987;жіноча;Запорізька  ;село;Зараховано;2020;17779
1987;чоловіча;м.Київ;місто;Зараховано;2020;17780
1987;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17781
1987;жіноча;Донецька  ;місто;Зараховано;2020;17782
1987;чоловіча;м.Київ;місто;Не з’явився;2020;17783
1987;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2020;17784
1987;жіноча;Запорізька  ;місто;Зараховано;2020;17785
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17786
1987;жіноча;Донецька  ;місто;Зараховано;2020;17787
1987;жіноча;Полтавська  ;місто;Не з’явився;2020;17788
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17789
1987;жіноча;Львівська  ;село;Зараховано;2020;17790
1987;жіноча;Черкаська  ;місто;Не з’явився;2020;17791
1987;жіноча;Львівська  ;село;Не подолав поріг;2020;17792
1987;жіноча;Донецька  ;місто;Зараховано;2020;17793
1987;жіноча;м.Київ;місто;Зараховано;2020;17794
1987;чоловіча;Львівська  ;місто;Не з’явився;2020;17795
1987;жіноча;Запорізька  ;місто;Зараховано;2020;17796
1987;жіноча;Київська  ;місто;Зараховано;2020;17797
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17798
1987;чоловіча;Луганська  ;місто;Не з’явився;2020;17799
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17800
1987;жіноча;Черкаська  ;місто;Не подолав поріг;2020;17801
1987;жіноча;Одеська  ;місто;Не подолав поріг;2020;17802
1987;чоловіча;м.Київ;місто;Зараховано;2020;17803
1987;жіноча;Львівська  ;село;Зараховано;2020;17804
1987;жіноча;Черкаська  ;село;Не з’явився;2020;17805
1987;жіноча;Херсонська  ;село;Зараховано;2020;17806
1987;жіноча;м.Київ;місто;null;2020;17807
1987;чоловіча;Луганська  ;місто;Не з’явився;2020;17808
1987;чоловіча;Дніпропетровська  ;місто;null;2020;17809
1987;чоловіча;Хмельницька  ;місто;Не з’явився;2020;17810
1987;чоловіча;Кіровоградська  ;місто;Не з’явився;2020;17811
1987;чоловіча;Київська  ;місто;Не з’явився;2020;17812
1987;жіноча;Луганська  ;місто;Не з’явився;2020;17813
1987;жіноча;Луганська  ;місто;Не з’явився;2020;17814
1987;жіноча;Кіровоградська  ;село;Не з’явився;2020;17815
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17816
1987;чоловіча;Миколаївська  ;місто;Не з’явився;2020;17817
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17818
1987;чоловіча;Тернопільська  ;село;Зараховано;2020;17819
1987;чоловіча;Львівська  ;місто;Не з’явився;2020;17820
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17821
1987;чоловіча;Харківська  ;село;Не з’явився;2020;17822
1987;жіноча;Львівська  ;місто;Не з’явився;2020;17823
1987;жіноча;Полтавська  ;місто;Не з’явився;2020;17824
1987;чоловіча;Полтавська  ;місто;Не з’явився;2020;17825
1987;чоловіча;Львівська  ;місто;Не подолав поріг;2020;17826
1987;жіноча;Одеська  ;місто;Не з’явився;2020;17827
1987;жіноча;Дніпропетровська  ;місто;Не подолав поріг;2020;17828
1987;жіноча;Луганська  ;місто;Зараховано;2020;17829
1987;чоловіча;Полтавська  ;місто;Не з’явився;2020;17830
1987;чоловіча;Львівська  ;місто;Зараховано;2020;17831
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17832
1987;жіноча;Харківська  ;місто;Не з’явився;2020;17833
1987;жіноча;Івано-Франківська  ;село;Зараховано;2020;17834
1987;жіноча;Харківська  ;місто;Зараховано;2020;17835
1987;чоловіча;Рівненська  ;місто;Не з’явився;2020;17836
1987;жіноча;Київська  ;село;Зараховано;2020;17837
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17838
1987;жіноча;Луганська  ;місто;Зараховано;2020;17839
1987;чоловіча;Київська  ;місто;Не з’явився;2020;17840
1987;жіноча;Луганська  ;місто;Зараховано;2020;17841
1987;чоловіча;Сумська  ;село;Не з’явився;2020;17842
1987;чоловіча;Дніпропетровська  ;місто;Не подолав поріг;2020;17843
1987;жіноча;Сумська  ;село;Зараховано;2020;17844
1987;жіноча;Хмельницька  ;місто;Не подолав поріг;2020;17845
1987;чоловіча;Чернігівська  ;місто;Не подолав поріг;2020;17846
1987;чоловіча;Донецька  ;місто;Зараховано;2020;17847
1987;чоловіча;Київська  ;місто;Зараховано;2020;17848
1987;жіноча;Чернівецька  ;село;Не з’явився;2020;17849
1987;жіноча;м.Київ;місто;Не з’явився;2020;17850
1987;чоловіча;Миколаївська  ;місто;Зараховано;2020;17851
1987;жіноча;Запорізька  ;місто;Зараховано;2020;17852
1987;жіноча;Львівська  ;місто;Не з’явився;2020;17853
1987;чоловіча;Донецька  ;місто;Не з’явився;2020;17854
1987;жіноча;Миколаївська  ;місто;Не з’явився;2020;17855
1987;жіноча;Черкаська  ;місто;Зараховано;2020;17856
1987;чоловіча;Одеська  ;місто;Не з’явився;2020;17857
1987;жіноча;Кіровоградська  ;село;Не з’явився;2020;17858
1987;жіноча;Черкаська  ;місто;Зараховано;2020;17859
1987;жіноча;Одеська  ;місто;Зараховано;2020;17860
1987;жіноча;Рівненська  ;місто;null;2020;17861
1987;чоловіча;Дніпропетровська  ;місто;Зараховано;2020;17862
1987;чоловіча;Одеська  ;місто;Не з’явився;2020;17863
1987;жіноча;Сумська  ;місто;Зараховано;2020;17864
1987;чоловіча;Одеська  ;місто;Зараховано;2020;17865
1987;чоловіча;м.Київ;місто;Зараховано;2020;17866
1987;чоловіча;Донецька  ;місто;Не з’явився;2020;17867
1987;жіноча;Одеська  ;село;Зараховано;2020;17868
1987;жіноча;Львівська  ;село;Зараховано;2020;17869
1987;жіноча;Вінницька  ;село;Не з’явився;2020;17870
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17871
1987;чоловіча;Донецька  ;місто;Не з’явився;2020;17872
1987;жіноча;Миколаївська  ;місто;Не з’явився;2020;17873
1987;чоловіча;Тернопільська  ;місто;Зараховано;2020;17874
1987;жіноча;Запорізька  ;місто;Зараховано;2020;17875
1987;чоловіча;Дніпропетровська  ;село;Зараховано;2020;17876
1987;чоловіча;Київська  ;місто;Не подолав поріг;2020;17877
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17878
1987;чоловіча;Херсонська  ;місто;Зараховано;2020;17879
1987;жіноча;Рівненська  ;місто;Не з’явився;2020;17880
1987;чоловіча;Київська  ;місто;Зараховано;2020;17881
1987;жіноча;Чернівецька  ;місто;Не з’явився;2020;17882
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17883
1987;жіноча;Дніпропетровська  ;місто;Не з’явився;2020;17884
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17885
1987;жіноча;Львівська  ;село;Зараховано;2020;17886
1987;жіноча;Кіровоградська  ;місто;Зараховано;2020;17887
1987;чоловіча;Харківська  ;місто;Зараховано;2020;17888
1987;чоловіча;м.Київ;місто;null;2020;17889
1987;чоловіча;Івано-Франківська  ;місто;Не з’явився;2020;17890
1987;жіноча;Черкаська  ;місто;Не подолав поріг;2020;17891
1987;жіноча;Донецька  ;місто;Не з’явився;2020;17892
1987;чоловіча;м.Київ;місто;Зараховано;2020;17893
1987;чоловіча;Дніпропетровська  ;місто;Не з’явився;2020;17894
1987;жіноча;Полтавська  ;село;Зараховано;2020;17895
1987;жіноча;Дніпропетровська  ;село;Зараховано;2020;17896
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17897
1987;жіноча;Київська  ;село;Зараховано;2020;17898
1987;жіноча;Івано-Франківська  ;місто;Не з’явився;2020;17899
1987;жіноча;Полтавська  ;село;Не з’явився;2020;17900
1987;чоловіча;м.Київ;місто;Не з’явився;2020;17901
1987;чоловіча;Дніпропетровська  ;місто;null;2020;17902
1987;жіноча;Дніпропетровська  ;місто;Зараховано;2020;17903
1987;чоловіча;Чернівецька  ;село;Не з’явився;2020;17904
1987;жіноча;Запорізька  ;село;Зараховано;2020;17905
1987;жіноча;Чернівецька  ;село;Не з’явився;2020;17906
1987;чоловіча;Миколаївська  ;місто;Не подолав поріг;2020;17907
1987;жіноча;м.Київ;місто;Не з’явився;2020;17908
